,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,index,tag,data,titulo,link,texto,date,title,text
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,STF ,11/07/2021,A CPI dos Quadrúpedes (veja o vídeo),https://www.jornaldacidadeonline.com.br/noticias/31194/a-cpi-dos-quadrupedes-veja-o-video,"Imperador romano Calígula, nomeou senador seu cavalo Incitatus.
O povo brasileiro nomeou, no mínimo, três quadrúpedes para o senado.
CPI é a sigla de Circo Para Idiotas.
Mas é um circo para idiotas onde os palhaços não tem graça nenhuma. E os animais estão na plateia, zurrando e batendo os cascos.
Foi instituída por ordem de um ministro do STF. Onde um deles rasgou a constituição ao manter Dilma elegível depois de destituída. Poderia ter sido pelo caçador de bolsonaristas, ou o soltador de bandidos ricos, o blindador de Traficantes, o menino ou menina do voto obscuro.
Não faria diferença. O objetivo é o mesmo: recuperar as chaves dos cofres públicos.
É um circo para idiotas usado pela mídia acostumada a tratar seu público como idiotas.
Globo, Band, CNN, Folha e afins deitam e rolam nas narrativas absurdas, exageram nas Fakenews sem qualquer preocupação com nada.
Escandalosamente Pacheco, presidente do senado, faz cara de apavorado. Não só faz cara, se comporta como quem está apavorado. Se submete aos desmandos do STF e da gangue de sete senadores escolhidos a dedo dentre os mais patifes.
O G7, ou a gangue dos 7, está se lixando para a opinião pública. Lá se encontram os que mais devem à sociedade. Gente acusada de participar de orgias com crianças em plena selva amazônica, gente acusada de desvios milionários na saúde e que teve quase toda a família presa em seu lugar, gente que responde a dezenas de processos no mensalão, na lava-jato enfim em rigorosamente todos os esquemas de corrupção e fraude.
Se falta absurdo neste país, estes mesmos patifes se reúnem com o chefe da maior organização criminosa do mundo, para receber orientações. Renan e seus pares (ou seriam párias?) se reúnem com Lula para conspirar contra o país.
Um escárnio !
E de lá de dentro, sob a lona do circo, suas atrações horrorosas fazem de tudo. Se lixam para a verdade, impõem narrativas, ignoram médicos, dão voz a gente vil como eles mesmos e dão voz de prisão para aqueles que não disserem o que eles mandam dizer.
Inventam narrativa após narrativa:
Que vacinas poderiam ter sido compradas quando ainda não existiam.
Que vacinas poderiam ter sido compradas sem aval da Anvisa.
Que existe corrupção em compra sem que um centavo sequer saísse dos cofres públicos. Sem que os contratos tivessem qualquer irregularidade. Onde o testemunho de um estelionatário internacional é o melhor argumento que possuem.
Pintam e bordam os personagens deste circo de horrores: A quase mulher barbada, o ogro na presidência, o chipanzé da relatoria e por aí afora.
O objetivo de todos eles é o mesmo: recuperar as chaves dos cofres públicos. É, eles tem quase tudo, mandam e desmandam, mas falta o mais importante para eles, as chaves dos cofres públicos.
A razão de tudo é voltar a movimentar o dinheiro e roubar. São ladrões comuns.
Se imaginam algo melhor, mas são apenas homens e mulheres viciados em roubar. Não importa o dinheiro que recebam em seus cargos, são obcecados por roubar.
E os patetas, ou idiotas que ""amam um circo"" batem palmas.
De fato, uma republiqueta de bananas.
Uns Babacas, uns bananas.
Ricardo Barbieri.
Veja o vídeo:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faca a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao",,,
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,Maria Flor ,11/07/2021,"Maria Flor ""surta"" novamente e faz vídeo ""motivacional"" exalando ódio contra Bolsonaro (veja o vídeo)",https://www.jornaldacidadeonline.com.br/noticias/31193/maria-flor-equotsurtaequot-novamente-e-faz-video-equotmotivacionalequot-exalando-odio-contra-bolsonaro-veja-o-video,"Como já vem ficando claro há muito tempo, a militância esquerdista não cansa de destilar ódio contra o governo e a pessoa do presidente Jair Bolsonaro.
Agora, foi novamente a vez da atriz global Maria Flor, que durante anos se beneficiou da Lei Rouanet, passar vergonha, ao publicar um vídeo ‘motivacional’ de ódio contra Bolsonaro e Arthur Lira, presidente da Câmara dos Deputados.
Certamente inconformada com a perda da mamata, Maria Flor resolveu defender seu ganha-pão em um vídeo tosco, em que aparece descontrolada:
E ainda deixou um pouquinho do seu veneno reservado para Arthur Lira, afinal a esquerda tem ódio de sobra:
Totalmente enlouquecida...
Assista ao vídeo:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao",,,
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,Seleção Brasileira ,11/07/2021,Jean Wyllys comemora vitória da Argentina e ataca Neymar,https://www.jornaldacidadeonline.com.br/noticias/31191/jean-wyllys-comemora-vitoria-da-argentina-e-ataca-neymar,"O ex-deputado e sempre militante de extrema-esquerda, Jean Wyllys, que recentemente deixou o PSOL e se filiou ao PT, usou suas redes sociais para comemorar a derrota da seleção brasileira na final da Copa América, no último sábado (10).
Ainda comentando sobre a derrota do time brasileiro, Wyllys aproveitou para mirar seu ódio no jogador Neymar:
Confira:
Neymar deve estar muito preocupado com esse tipo de opinião...
É um debiloide esse Jean...
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao",,,
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,Globo ,11/07/2021,"Final da Copa América eleva audiência do SBT e coloca a Globo no ""fundo do poço"" (veja o vídeo)",https://www.jornaldacidadeonline.com.br/noticias/31186/final-da-copa-america-eleva-audiencia-do-sbt-e-coloca-a-globo-no-equotfundo-do-pocoequot-veja-o-video,"Durante a transmissão da final da Copa América na noite deste sábado (10), entre Brasil e Argentina, o SBT conseguiu a liderança da audiência em quase todo o país.
O jogo, que terminou com a vitória da ‘La Albiceleste’, por 1 x 0, venceu programas como o Jornal Nacional e a novela Império, da Rede Globo, na grande São Paulo, onde a emissora do ‘Plim-Plim’ sempre reinou absoluta.
Segundo números preliminares, o SBT bateu 37 pontos em Fortaleza, 34 no Recife, 24 em Belém, 22 em São Paulo, 20 no Rio e Porto Alegre. A informação foi antecipada pela página CTV Audiência.
Antes do início do jogo, que infelizmente resultou na derrota da seleção brasileira, o locutor Téo José leu um comunicado oficial, onde o SBT declarou seu apoio à Lei do Mandante, que deve ser votada na próxima terça-feira(13):
Confira:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao",,,
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,The Economist ,10/06/2021,The Economist lied about Brazil!,https://www.jornaldacidadeonline.com.br/noticias/30326/the-economiste39ve-lied-about-brazil,"The Economist is a traditional British publication, present in the market since 1843 but when it highlights such an unprepared journalist, such as Sarah Maslin, to cover news from Brazil, it does a great disservice to the country and its readers. Sarah gained notoriety in her native United States for pursuing small business owners, especially salon owners (!?!). She also involved a quarrel with the Irish colony, one of the foundations of American cultural formation. That is it, the girl is a cliché of progressive left.
Sadly, Maslin goes the same way this week in a cover story (June, 5th, 2021) where she fantasizes about an impoverished, dangerous Brazil and on the verge of a coup d'état. Her headline was “Time to go.” Pure lie. Don't take my word for it, just read what the Wall Street Journal (founded in 1889) published on its cover a day after ""Brazil's economy bounces back while covid-19 still rages"". In the sequence, the WSJ presents positive data on the Brazilian economy and governance.
Who is telling the truth: the newyorker WSJ or the londoner The Economist? As these are two reviews of financial-journalism, we move on to the numbers: January 2016, the index of the Brazilian Stock Exchange (^BVSP) pointed out 38,000 points. In May 2021, the same index shows unbelievable 129,000 points – an unprecedented fact in Brazilian finances. The government of President Jair Bolsonaro is already the one which invested the most in railroads in the last 50 years, something fundamental for a country with a gigantic volume of exports of commodities: grains, ore, animal protein. The government is preparing to privatise giant state companies such as the Post Office and Eletrobras – something unthinkable two years ago. Corruption in the Federal Government in the billions of dollars (see Netflix's The Mecanism) has dropped to close to zero. Homicides retreating 20%.
The pandemic is still a problem here, as in the rest of the world, but Ms. Sarah omitted the data that deaths from covid-19 fell in the last 30 days from 3,000 to 840 per day, a number still high but with a clear 73% decrease in cases of deaths. Brazil has vaccinated more than 50 million inhabitants, added to the first and second doses of the vaccine, the country has applied more than 72 million doses. Brazil is the fifth country that has applied vaccines in the world and the only one among the first ones that does not manufacture them; all the others ones, China, India, the United Kingdom and United States are manufacturers.
Among the various lies uttered by journalist Miss Maslin, the worst was: ""The political system that helped him (Bolsonaro) win office needs a deep reform"". Jesus Jones! Bolsonaro is the anti-system himself. Brazil has 33 political parties and one of the smallest, PSL (liberal social party), accepted to have him as a candidate and, although brazilian legislation allow for party coalitions, no other party wanted to join forces with PSL. After the elections, PSL became the second largest party in the country.
The uninformed journalist still tries to associate the Brazilian president with some kind of coup d'état or a return to the military dictatorship, while she missed a great chance to talk about journalists who are actually persecuted in the country for their ideas. One of them, Osvaldo Eustáquio, was arrested in an absolutely irregular process according to the laws in force in the penitentiary system and after only a few days in prison, he suffered an 'accident' that left him crippled for life. Strange, right? Investigative journalist Osvaldo was a government sympathizer like the vast majority of the population, so the readers of The Economist will never even see a mention of the name of this brave professional. Other opinion makers such as economist and writer Rodrigo Constantino fled to Miami and the director of Brazil's largest conservative portal tercalivre.com.br, Allan Santos, turned to Washington D.C.
Weird – if President Bolsonaro is this ruthless authoritarian, how come left-wing journalists feel so at ease in the country and precisely his supporters have to emigrate to the U.S.
What made me sadder in this compilation of Fake News was the discovery that Ms. Nair is the daughter of the eminent polish psychiatrist, Yehuda Nir, a holocaust survivor, and the Jair Bolsonaro government pays a very high price for turning Brazil into one of Israel's main allies. It is common to see Israeli flags in the various demonstrations in favor of the government that take place throughout Brazil. Ms. Sarah Maslin Nir should not only apologize to the Brazilian people, she owes an apology to History .",,,
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,CPI da Covid ,11/07/2021,"As decisões de Fachin tem fortalecido as facções criminosas, aponta PRF que exerce o mandato de deputado (veja o vídeo)",https://www.jornaldacidadeonline.com.br/noticias/31115/as-decisoes-de-fachin-tem-fortalecido-as-faccoes-criminosas-aponta-prf-que-exerce-o-mandato-de-deputado-veja-o-video,"Para o deputado estadual Charlles Batista (PSL-RJ), como as narrativas plantadas contra Bolsonaro na CPI não estão funcionando, a oposição está atacando cada vez mais o presidente.
Sendo policial rodoviário federal, Charlles Batista conhece de perto os problemas de segurança pública que assolam o Rio de Janeiro.
Ele criticou duramente a decisão do ministro Fachin, de suspender as operações nas comunidades cariocas.
Confira:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao",,,
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,,Amanda Klein ,,,https://www.jornaldacidadeonline.com.br/noticias/31243/amanda-klein-inventa-a-corrupcao-de-conto-de-fadas-e-e-detonada-por-colegas-jornalistas-veja-o-video,,12/07/2021,Amanda Klein inventa a “corrupção de conto de fadas” e é detonada por colegas jornalistas (veja o vídeo),"A jornalista da Jovem Pan, Amanda Klein, parece não ter se livrado da vergonha que passava diariamente, quando era seguidamente “desmascarada” pelo jornalista Rodrigo Constantino.
Mesmo depois de migrar para um outro programa dentro da rádio, para se livrar do colega, a comentarista já começa a ser detonada por causa de sua visão extremamente distorcida e carregada de narrativas contra o governo Bolsonaro.
Desta vez, ela tentava repercutir o que chamou de “corrupção” com base em pesquisas de opinião, abandonando totalmente os fatos, como a falta do ato de corrupção em si, e mesmo a não existência de provas e qualquer outro tipo de materialidade.
Irritado, o analista político José Carlos Bernardi, não se conteve:
Amanda tentou rebater, mas, como de costume, foi desmascarada, de novo!
Veja o vídeo:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,1.0,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31237/absurdo-mst-convoca-militantes-para-defender-governo-cubano-contra-protestos-da-populacao-veja-o-video,,12/07/2021,Absurdo - MST convoca militantes para defender governo cubano contra protestos da população (veja o vídeo),"O Movimento Sem Terra, um malfadado grupo que age no Brasil há décadas, sob a proteção da esquerda radical e do lulopetismo, fez uma convocação em seu Twitter Oficial, para que pessoas ligadas ao movimento e que “vivem” em Cuba, saiam às ruas em defesa do governo e contra o povo que protesta.
Olha o absurdo. Um movimento que historicamente sempre usou a narrativa de que luta em defesa dos direitos dos oprimidos e do povo, convocando a luta contra o próprio povo que sofre sob uma ditadura comunista degradante e humilhante, desde o golpe de 1959, liderado pelos irmãos Castro e por Che Guevara.
Os muitos vídeos que chegam de Havana e de demais regiões da ilha, ainda que sob forte vigilância e mesmo o apagão imposto nos sistemas de comunicação, mostram famílias, crianças e idosos nas ruas, clamando por seus direitos e, enfim, a volta da liberdade.
É contra estas pessoas, indefesas, com fome e doentes, que o MST quer “levantar armas”.
São extremamente covardes.
Veja o vídeo:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,2.0,,Voto Impresso Auditável ,,,https://www.jornaldacidadeonline.com.br/noticias/31207/quem-tem-medo-do-voto-impresso-auditavel,,12/07/2021,Quem tem medo do voto impresso auditável?,"Por que o velho mecanismo insiste em manter a urna dos anos 90, enquanto o resto do mundo aposta em sistemas mais seguros?
A Revista A Verdade mostra o que há por trás dessa guerra política, que está unindo presidentes de partidos e ministros do STF contra o desejo do povo de maior transparência nas eleições.
Relembramos o histórico da luta pelo voto impresso até os dias atuais, a opinião dos técnicos que mostram que é possível fraudar absolutamente tudo se a plataforma não mudar o quanto antes, e ainda os países que usam voto impresso auditável.
Para ler essa incrível reportagem basta acessar a imperdível 45ª edição da Revista A Verdade!
Eis a capa da 45ª Edição:
Para ler, é fundamental que você leitor do Jornal da Cidade Online faça a sua assinatura.
Com isso estará atingindo dois objetivos:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,3.0,,Venezuela ,,,https://www.jornaldacidadeonline.com.br/noticias/31234/urgente-encapuzados-e-armados-da-ditadura-venezuelana-de-maduro-invadem-a-casa-de-guaido-veja-o-video,,12/07/2021,URGENTE: Homens encapuzados e armados da ditadura venezuelana de Maduro invadem a casa de Guaidó (veja o vídeo),"Segundo informações de Fabiana Rosales, esposa do líder oposicionista da Venezuela Juan Guaidó, funcionários das Forças Especiais de Segurança (Faes), da ditadura liderada por Nicolás Maduro, invadiram a casa Juan Guaidó.
Em suas redes sociais, Fabiana contou que os membros da polícia política de Nicolás Maduro, encapuzados e armados, estavam cercando o veículo onde o Juan Guaidó se encontrava.
Na última publicação, a esposa de Guaidó escreveu:
Confira:
Neste momento, a imprensa local está ao vivo explicando o que aconteceu.
Assista:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,4.0,,Renan Calheiros ,,,https://www.jornaldacidadeonline.com.br/noticias/31203/renan-ironiza-facada-que-quase-tirou-a-vida-do-presidente,,12/07/2021,Renan ironiza facada que quase tirou a vida do presidente,"Mais uma vez, o relator da Comissão Parlamentar de Inquérito (CPI) da Covid Renan Calheiros deixa claro seu ódio pelo presidente Jair Bolsonaro, ao ironizar a facada que quase tirou a vida do mandatário em 2018, durante a campanha eleitoral em que foi eleito.
Em mais um ataque ao presidente, o relator debochou do atentado à vida do então candidato:
O mais recente ataque de Renan à Bolsonaro ocorreu horas após o presidente tecer críticas aos principais integrantes da CPI, em uma entrevista.
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,5.0,,Partido Comunista Chinês ,,,https://www.jornaldacidadeonline.com.br/noticias/31125/lula-rasga-elogios-a-ditadura-chinesa-e-declara-equotpartido-forte-um-estado-forte-porque-tem-pulso-tem-voz-de-comandoequot,,12/07/2021,"Lula rasga elogios a ditadura chinesa e declara: ""Partido forte, um estado forte, porque tem pulso, tem voz de comando""","O ex-presidiário Luiz Inácio Lula da Silva, em entrevista ao site chinês Guancha, exaltou o governo da China.
Ao comentar o modo como o país asiático vem gerenciando o combate à pandemia, o 'ex-criminoso' elogiou a ação do governo do Partido Comunista Chinês:
E o petista continuou rasgando elogios:
Há cerca de um mês, o ex-presidiário já havia enaltecido a China em uma outra declaração para o mesmo site:
Eis o perigo!
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao
Fonte: Lula - Youtube"
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,6.0,,TSE ,,,https://www.jornaldacidadeonline.com.br/noticias/31185/exclusivo-as-articulacoes-nos-bastidores-contra-a-aprovacao-do-voto-impresso-auditavel-veja-o-video,,12/07/2021,Exclusivo: As articulações nos bastidores contra a aprovação do voto impresso auditável (veja o vídeo),"Reportagem especial da jornalista Berenice Leite desvenda as articulações nos bastidores contra a aprovação do voto impresso auditável e mostra, inclusive, quem são os políticos que firmaram acordo com ministros do STF para barrar o projeto, um dos mais importantes que tramita atualmente no Congresso.
Vale lembrar que o ministro Alexandre de Moraes será o presidente do TSE nas eleições 2022...
O objetivo é que a aprovação na Câmara aconteça até julho, por isso, existe uma corrida contra o tempo. A pressão popular nas redes sociais já começou, a hashtag #votoimpressoauditáveljá está entre as top trends.
Pela ordem, depois de passar pela Câmara, a PEC 135/19, que institui o voto impresso auditável, também será analisada pelos senadores, inclusive está aberta a consulta pública sobre o tema. Se você ainda não votou, participe da enquete. Vamos deixar o link aqui na descrição. Afinal, a quem interessa não ter um sistema eleitoral mais seguro e transparente?
https://www12.senado.leg.br/ecidadania/visualizacaomateria?id=132598
Confira:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faça a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao"
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,7.0,,Cuba ,,,https://www.jornaldacidadeonline.com.br/noticias/31195/abaixo-a-ditadura-povo-desesperado-sai-as-ruas-contra-o-governo-cubano-veja-o-video,,12/07/2021,“Abaixo a Ditadura”: Povo desesperado sai às ruas contra o governo cubano (veja o vídeo),"Milhares de cubanos manifestaram-se este domingo (11) contra o Governo, num conjunto de protestos de dimensão e alcance inéditos.
O Presidente cubano, Miguel-Díaz Canel, reagiu, pedindo aos partidários e apoiadores do regime que venham para a rua, prontos para o “combate”.
Segundo o El Confidencial, o chefe de Estado cubano disse - em transmissão na TV pública –, que a “ordem de combate está dada”. “Vamos para a rua, revolucionários”, convocou.
De acordo com a agência AFP, manifestantes, na sua maioria jovens, desfilaram nas ruas de San Antonio de los Baños, uma cidade com cerca de 50 mil habitantes situada a 35 quilómetros da capital cubana, gritando palavras de ordem como “Pátria e vida”, o título de uma canção polêmica, “Abaixo a ditadura” e “Nós não temos medo”.
Na outra ponta do país, em Palma Soriano (perto de Santiago de Cuba), centenas de pessoas participaram numa manifestação onde se ouviu palavras de ordem como “chega de mentiras”, “unidade” e “queremos ajuda”, noticiou a agência espanhola EFE.
Segundo a EFE, que cita testemunhas no local, houve violência policial nas duas manifestações, que foram transmitidas direto em várias contas na rede social Facebook. Habitantes de San Antonio de los Baños contaram a repórteres da EFE que, durante o protesto, a polícia reprimiu violentamente e deteve alguns dos manifestantes.
Os cubanos que foram obrigados a fugir para outros países receiam que possa haver um “banho de sangue” e pedem uma intervenção internacional. O dirigente do exilados em Miami, Orlando Gutiérrez, assinalou à Agencia Efe que “está muito claro o que quer o povo de Cuba: que este regime acabe”.
Estes foram os maiores protestos anti-Governo de que há registo na ilha desde o chamado “maleconazo”, quando em agosto de 1994, em pleno “período especial”, centenas de pessoas saíram às ruas de Havana e não se retiraram até à chegada do então líder cubano Fidel Castro.
Desde o início da pandemia da Covid-19, em março de 2020, os cubanos enfrentam maior escassez de alimentos, medicamentos e outros produtos básicos, o que gerou um forte mal-estar social.
Veja o vídeo:
O Jornal da Cidade Online é hoje uma voz em defesa da nossa pátria.
Por isso somos atacados por grupos anônimos e pela grande mídia perversa que quer o monopólio da informação e da opinião.
Estamos sobrevivendo, mas precisamos da ajuda de nosso leitor.
Faca a sua assinatura e tenha acesso ao conteúdo exclusivo da Revista A Verdade.
Clique no link abaixo:
https://assinante.jornaldacidadeonline.com.br/apresentacao
Fonte: Observador"
